Curso;Semestre;Período;Nome da Disciplina;ID da Disciplina;ID do Aluno;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR30;VAR31;VAR31b;VAR31c;VAR32a;VAR32b;VAR32c;VAR32d;VAR33;VAR34;VAR35
Letras;2016.1;4;Psicologia Evolutiva;52;489;5;0;0;0;78;0;0;2;2;0;0;16;2;0;38;14;0;0;0;1;2;82,73;38;77;24;47;6;43;28;0;2;5;0
Pedagogia;2012.1;4;Educação e Multiculturalismo;55;130;44;0;0;0;28;0;0;0;4;0;0;10;1;2;0;18;0;0;0;0;2;90,56;0;58;0;40;22;20;16;0;0;5;0
Letras;2013.2;3;Teoria Literária II ;39;17;3;0;22;36;113;0;0;0;1;0;0;0;2;0;5;10;0;3;0;2;3;0;5;80;2;60;9;15;51;5;2;4;0
Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;1102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2016.1;8;Libras – Linguagem Brasileira de Sinais;55;469;31;2;1;38;77;0;0;1;0;0;0;18;3;1;3;10;1;0;0;1;4;78,14;3;121;24;66;11;23;86;1;1;4;0
Biologia;2016.1;4;Didatica;34;1391;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;9;2;8;0;6;3;0;0;0;0
Administracao;2013.2;3;Teorias da Adm. Pública ;33;168;22;0;9;12;21;0;0;3;0;0;0;0;0;0;0;20;0;0;0;0;3;0;0;86;8;45;16;36;34;0;0;3;0
Biologia;2013.2;3;Prática III  ;29;86;5;0;6;23;48;0;0;6;0;0;0;16;3;0;11;66;0;6;0;2;6;229,07;11;180;31;105;16;27;135;2;3;6;0
Biologia;2013.2;3;Int. Filosofia das Ciências ;27;206;21;0;1;11;57;0;0;0;0;0;0;20;3;0;22,33;29;0;5;0;2;1;225,04;22,33;49;25;40;20;9;20;0;3;4;0
Biologia;2016.1;4;Zoologia Geral;38;1315;5;0;0;3;23;0;0;2;0;0;0;16;2;0;15;29;0;0;0;0;2;73,66;15;71;16;37;15;37;19;0;2;10;0
Pedagogia;2013.2;3;História da Educação no Brasil;30;145;16;0;0;9;29;0;0;0;0;1;0;21;3;0;0;21;0;1;0;1;2;234,68;0;67;15;42;12;30;24;1;1;4;0
Pedagogia;2014.2;1;Fundamentos Filosóficos da Educação ;108;1696;5;0;0;0;19;0;0;0;0;0;0;21;3;0;1,1;0;0;1;0;1;0,00007692;0;1,1;20;6;12;4;2;14;0;1;0;0
Pedagogia;2013.2;3;Metodologia Cientifica;31;490;8;0;0;11;34;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;2;201,04;0;64;5;44;13;11;40;0;0;1;0
Pedagogia;2010.2;1;Fundamentos Filosóficos da Educação;17;212;46;0;4;5;32;0;0;0;1;1;0;19;3;0;24;32;0;0;0;0;3;76,66;24;85;0;48;32;29;23;1;2;5;0
Pedagogia;2013.2;7;Libras;40;263;14;0;0;1;10;0;0;0;1;0;0;14;2;0;1;3;0;1;0;1;2;197,86;1;55;4;33;31;19;4;1;1;1;0
Biologia;2014.2;1;Física Aplicada à Biologia (1º);121;1254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2013.2;3;Prática Pedagógica III;35;480;87;0;1;34;43;0;0;0;1;2;0;13;2;0;20;26;0;4;0;2;13;210,57;20;339;25;91;33;262;43;1;2;4;1
Letras;2010.2;3;Teoria Literária II;33;185;16;0;0;11;178;0;0;0;2;1;0;10;1;0;0;36;0;0;0;0;4;77,1;0;112;0;63;13;43;56;0;2;4;0
Pedagogia;2014.2;1;Linguagem na Produção do Conhecimento ;110;1728;13;0;1;11;37;0;0;0;1;1;0;14;2;0;40,38;15;0;1;6;1;4,3846;53,33;40,38;114;36;54;31;49;33;1;2;3;0
Pedagogia;2014.2;5;Gestão de Pessoas (5º);119;864;59;0;2;13;13;0;0;0;5;0;0;20;3;0;45,62;22;0;1;1;1;4,7692;71,97;45,62;124;44;58;7;24;90;3;2;6;0
Pedagogia;2014.1;4;Currículo e Contemporaneidade;44;388;15;0;0;0;0;0;0;0;0;0;0;22;3;0;0;19;0;1;0;1;1;83,95;0;48;15;27;3;19;25;1;1;4;0
Pedagogia;2014.1;8;Avaliação da Aprendizagem;50;67;27;0;1;7;24;0;0;0;3;0;0;0;4;0;23;26;0;3;0;4;5;68,29;23;150;17;65;35;46;61;8;1;3;0
Letras;2016.1;4;Linguística II;48;399;3;0;0;0;81;0;0;2;0;0;0;0;0;0;0;10;0;0;0;0;1;78,65;0;34;11;28;8;7;19;0;0;2;0
Biologia;2014.2;1;Informática Aplicada à Biologia(1º);54;1359;7;0;0;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00002692;0;0;7;0;7;5;0;1;1;0;0;0
Biologia;2013.2;3;Int. Filosofia das Ciências ;27;257;2;0;0;3;13;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;4;1;1;0;0;0;0
Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;898;9;0;3;6;8;0;0;0;4;0;0;12;2;0;26;11;0;0;0;2;4;83,44;26;117;20;62;16;48;52;1;2;3;0
Biologia;2013.2;3;Org. da educ. Básica;28;102;10;0;0;4;54;0;0;0;1;0;0;20;3;0;3,67;17;0;6;0;2;2;198,83;3,67;77;15;56;13;11;49;4;3;5;1
Pedagogia;2016.1;4;Educação e Multiculturalismo;59;1856;42;0;0;0;1;1;1;0;1;0;0;11;1;0;42;34;0;0;0;2;4;74,83;42;125;45;69;20;53;52;0;2;4;1
Biologia;2014.2;1;Física Aplicada à Biologia (1º);121;1263;16;0;0;17;52;0;0;0;0;2;0;17;2;0;14,7;13;0;1;5;0;3,8846;66,61;14,7;101;23;51;32;40;29;0;2;4;0
Letras;2014.2;1;Leitura e Produção do Texto (1º);88;1502;32;1;2;7;62;1;1;1;2;1;2;12;2;0;6,83;40;0;2;8;0;8,8846;58,37;6,83;231;46;70;39;84;102;6;2;7;0
Administracao;2013.2;3;Teorias da Adm. Pública ;33;84;3;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;6;0;2;6;0;0;0;0
Administracao;2014.2;1;Teorias da Administração I (1º);77;1183;12;0;0;36;42;0;0;5;2;5;0;10;1;0;1,92;42;1;2;0;1;8,3462;73,61;1,92;217;41;68;106;83;28;0;2;10;0
Pedagogia;2014.1;4;Educação e Multiculturalismo;45;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Administracao;2010.2;2;Teorias da Administração II;28;772;18;4;12;57;144;0;0;0;3;7;0;14;2;0;9;160;0;0;0;0;10;67,59;9;285;0;148;49;61;175;0;2;7;0
Pedagogia;2010.2;1;Linguagem na Produção do Conhecimento;19;100;4;0;0;0;15;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;44,62;0;7;0;4;2;2;3;0;0;1;0
Pedagogia;2011.1;2;Informática na Educação;35;105;51;0;0;3;28;0;0;4;0;1;0;15;2;0;32,5;37;0;0;0;0;11;59,01;32,5;308;0;104;51;167;90;0;2;4;0
Biologia;2014.1;4;Prática IV;47;204;16;0;3;3;15;0;0;0;0;0;0;17;2;0;30;8;0;1;0;0;0;77,18;30;18;4;17;5;7;5;1;1;3;0
Administracao;2014.2;1;Metodologia de Estudo (1º);74;719;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3462;21,17;0;35;9;23;23;4;8;0;0;1;0
Letras;2013.2;3;Literatura Portuguesa II;34;431;22;0;2;3;54;0;0;0;1;0;0;14;2;0;0;14;0;1;0;1;2;85,09;0;76;17;43;22;36;15;3;1;5;0
Pedagogia;2014.1;4;Prática Pedagógica IV;49;339;19;0;0;0;12;0;0;0;1;0;0;19;3;0;0;13;0;1;0;1;1;59,89;0;30;8;26;4;16;10;0;1;3;0
Biologia;2014.1;4;Genética Geral;46;187;33;0;6;6;23;0;0;0;4;0;0;19;3;0;5;17;0;1;0;0;7;67,26;5;190;2;98;37;75;74;4;1;4;0
Letras;2016.1;4;Didática Geral;47;1568;42;0;0;10;70;0;0;1;3;0;0;9;1;0;12,67;21;0;0;1;0;3;79,55;12,67;78;23;52;18;20;40;0;3;4;0
Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;196;23;0;0;0;3;0;0;0;0;0;0;23;3;0;1;0;0;1;0;1;0;0;1;25;6;17;6;7;12;0;1;0;0
Administracao;2010.2;2;Ciência Política;27;832;6;0;9;52;106;0;0;0;1;7;0;0;0;0;0;7;0;0;0;0;4;36,07;0;123;0;55;21;43;57;2;0;1;0
Letras;2014.2;5;Prática V. (5º);97;419;10;0;0;29;61;0;0;0;4;2;0;18;3;0;0,24;14;0;2;1;2;6,5;15,1;0,24;169;41;68;35;66;63;5;2;4;0
Biologia;2016.1;4;Didatica;34;1246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Administracao;2011.2;4;Processo de Tomada de decisão;44;809;19;1;30;72;110;0;0;2;0;5;0;20;3;0;12;72;0;0;0;0;6;57,62;12;158;0;103;12;2;144;0;1;8;0
Biologia;2016.1;4;Bioquimica I;33;1254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2016.1;4;Linguística II;48;1619;3;0;0;3;60;0;0;0;0;0;0;10;3;1;14,5;19;0;0;0;0;3;82,26;14,5;79;28;47;9;29;41;0;2;4;0
Biologia;2016.1;8;Biotecnologia;39;312;26;0;4;18;41;0;0;0;1;0;0;4;1;0;48,5;49;0;0;2;0;8;78,1;48,5;232;60;94;49;67;103;13;2;4;0
Administracao;2011.2;4;Sistema de Informações e Comunicação no Setor Público;43;824;20;0;3;23;92;1;1;0;1;3;0;12;2;0;8;21;0;0;0;0;4;86,66;8;125;0;63;43;24;57;1;2;6;0
Administracao;2010.2;2;Ciência Política;27;770;44;0;4;5;100;0;0;0;3;0;0;11;1;0;0;39;0;0;0;0;7;72,67;0;197;0;85;37;67;93;0;2;4;0
Letras;2014.2;1;Leitura e Produção do Texto (1º);88;1418;13;0;1;12;48;0;0;1;0;3;1;0;0;0;0;25;0;0;4;0;2,8077;60,25;0;73;19;41;4;24;44;1;0;3;0
Administracao;2010.2;2;Teorias da Administração II;28;819;66;0;18;45;151;0;0;0;2;6;0;20;3;0;7;25;0;0;0;0;5;61,51;7;135;0;86;22;52;47;14;2;4;0
Biologia;2014.1;4;Prática IV;47;121;68;0;0;0;7;0;0;1;0;0;0;22;3;0;0;41;1;4;0;0;5;61,38;0;144;17;75;24;42;63;15;1;3;0
Administracao;2011.1;3;Instituições de Direito Público e Privado;36;772;11;0;6;12;61;1;3;1;5;1;0;16;2;0;1,5;87;0;0;0;0;5;86,98;1,5;151;0;96;21;26;104;0;2;10;0
Biologia;2013.2;3;Prática III  ;29;376;18;0;3;50;68;0;0;4;0;1;0;0;0;0;0;16;0;0;0;0;3;238,76;0;101;5;69;16;34;41;10;0;4;0
Pedagogia;2014.2;1;Fundamentos Filosóficos da Educação ;108;1737;10;0;13;32;36;0;0;1;0;4;0;13;2;0;20,79;29;0;3;3;2;4;68,72;20,79;104;18;54;19;50;35;0;2;6;0
Pedagogia;2013.2;3;Metodologia Cientifica;31;168;8;0;0;2;6;0;0;2;1;0;0;21;3;0;9;25;2;8;0;2;3;225,05;9;100;17;51;27;22;51;0;2;8;0
Letras;2014.2;1;Prática I. (1º);90;1469;16;0;1;5;32;0;0;1;1;1;0;21;3;0;0,07;5;0;2;1;0;2,1923;64,25;0,07;57;16;30;8;28;21;0;2;2;0
Pedagogia;2014.1;8;Relações Interpessoais e Dinâmica de Grupo;54;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2014.1;4;Literatura Brasileira I;55;467;25;0;0;3;19;0;0;1;3;1;0;12;2;0;0;11;0;1;0;1;1;77,3;0;33;9;20;8;7;18;0;1;4;0
Administracao;2010.2;2;Macroeconomia;29;798;65;0;56;83;162;0;0;1;1;9;0;0;0;0;0;10;0;0;0;0;5;22,08;0;132;0;80;24;51;54;3;0;1;0
Pedagogia;2014.2;1;Antropologia ;105;1838;57;6;2;60;53;0;0;0;0;4;2;16;2;0;34,25;26;0;6;4;2;6,0385;67,85;34,25;157;27;47;43;59;55;0;2;4;0
Pedagogia;2014.1;4;Planejamento Educacional;48;141;4;0;0;1;8;0;0;1;4;0;0;16;2;0;1;32;1;2;0;1;3;84,65;1;93;23;59;17;33;43;0;1;8;0
Pedagogia;2014.1;4;Prática Pedagógica IV;49;312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Letras;2016.1;8;Estilística;54;549;12;0;0;7;26;0;0;2;0;0;0;8;1;1;0;17;0;0;0;0;1;84,97;0;32;12;23;11;9;12;0;1;6;0
Pedagogia;2011.1;2;Filosofia da Educação;33;133;29;0;46;61;83;0;0;4;0;15;0;16;2;0;18;115;0;0;0;0;23;63,01;18;620;0;172;154;182;271;13;2;4;0
Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;55;39;0;3;25;25;0;2;5;7;2;0;13;2;0;41,5;26;0;0;0;2;6;80;41,5;159;37;82;55;52;49;3;2;12;0
Letras;2014.1;4;Linguística II;54;390;12;0;0;0;4;0;0;3;0;0;0;23;3;0;1;13;0;1;0;1;1;70,77;1;32;8;20;6;2;24;0;1;3;0
Pedagogia;2016.1;8;Educação e Tecnologias;64;830;8;0;0;3;6;0;0;0;0;0;0;14;2;0;39;8;0;0;0;2;3;61,33;39;94;22;56;14;38;41;1;2;3;0
Letras;2016.1;4;Didática Geral;47;472;3;0;0;4;69;0;0;0;1;0;0;13;2;0;30;17;0;0;0;0;1;41,45;30;31;15;23;3;16;12;0;1;1;0
Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;473;3;0;0;0;5;0;0;1;1;0;0;21;3;0;4;12;0;1;0;1;1;0;4;39;5;22;8;15;16;0;1;4;0
Pedagogia;2014.1;4;Planejamento Educacional;48;440;5;0;0;0;3;0;0;0;4;0;0;18;3;0;5;5;0;1;0;1;1;75,6;5;31;7;21;8;15;8;0;1;3;0
Administracao;2011.1;3;Instituições de Direito Público e Privado;36;820;27;0;3;14;84;0;0;0;0;4;0;11;1;0;1;23;0;0;0;0;3;101,44;1;92;0;54;18;26;47;1;2;3;0
Biologia;2013.2;3;Prática III  ;29;199;20;0;6;7;25;0;0;5;0;1;0;0;0;0;0;15;0;0;0;0;1;234,74;0;49;10;34;8;17;22;2;0;5;0
Administracao;2014.2;1;Psicologia Organizacional (1º);75;1194;5;1;0;13;32;0;0;1;1;3;1;14;2;0;0,29;22;1;3;0;1;5,0385;88,07;0,29;131;8;50;21;40;65;5;2;8;0
Biologia;2016.1;4;Pratica IV;37;1290;4;0;0;1;20;0;0;0;0;0;0;13;2;1;0;1;0;0;0;0;0;0;0;5;3;5;1;4;0;0;0;0;0
Administracao;2014.2;5;Gestão de Operações e Logística I (5º);78;747;4;0;0;2;8;0;0;2;3;1;0;18;3;0;1,65;33;0;3;3;2;7,2308;62,56;1,65;188;49;72;56;63;68;1;2;8;0
Pedagogia;2013.2;3;Organização da Educação Nacional;34;568;10;0;19;36;33;0;0;0;4;0;0;7;1;0;24;123;0;3;0;2;14;226,29;24;387;40;132;153;162;45;27;2;7;3
Biologia;2016.1;4;Filosofia da Educacao;35;1397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2014.1;8;Educação e Trabalho;51;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Biologia;2016.1;4;Didatica;34;1237;13;0;3;41;46;0;0;0;1;0;0;15;2;0;29,5;25;0;0;0;0;8;82,83;29,5;211;62;90;75;81;54;1;2;4;0
Pedagogia;2011.1;2;História da Educação;32;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2012.1;4;Currículo e Contemporaneidade;56;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2013.2;7;Avaliação Educacional;36;100000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2011.1;2;Língua Portuguesa: Sintaxe e Semântica;31;197;16;0;0;2;21;0;0;1;0;1;0;16;2;1;7;33;0;0;0;0;2;61,34;7;73;0;50;18;26;29;0;1;5;0
Pedagogia;2013.2;7;Projeto de Pesquisa;42;108;39;0;0;2;14;0;0;5;4;0;0;16;2;0;2,5;44;0;5;0;2;5;234,51;2,5;137;34;81;31;48;57;1;2;7;0
Pedagogia;2014.1;8;Prática Pedagógica VIII;53;400;6;0;0;4;5;0;0;2;2;0;0;17;2;0;4;17;0;2;0;1;2;77,7;4;62;14;44;15;10;35;2;1;2;0
Pedagogia;2011.1;2;Filosofia da Educação;33;209;11;0;9;12;36;0;0;4;0;8;0;14;2;0;26;42;0;0;0;0;8;58,99;26;210;0;101;37;149;22;2;2;4;0
Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;1936;6;0;0;0;4;0;0;4;2;0;0;8;1;0;0;42;0;0;0;2;4;90,48;0;117;36;51;36;20;60;1;2;9;0
Biologia;2016.1;4;Didatica;34;1377;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;16;5;15;1;0;0;0;0
Letras;2010.2;3;Morfossintaxe I;32;149;4;3;0;105;293;0;0;0;2;4;0;12;2;0;0,5;57;0;0;0;0;5;70,07;0,5;131;0;94;40;50;39;2;2;4;0
Biologia;2014.2;5;Bioquímica II (5º);59;335;4;0;0;0;12;0;0;0;4;0;0;7;1;0;1,67;19;0;2;0;0;1,3846;72,88;1,67;36;12;20;10;11;14;1;1;5;0
Pedagogia;2016.1;4;Planejamento Educacional;61;808;8;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;45;5;30;16;13;16;0;0;0;0
Biologia;2014.2;1;Citologia (1º);48;1385;4;0;0;14;28;0;0;3;6;2;1;11;1;0;0,4;31;0;2;1;0;7,2692;62,36;0,4;189;35;66;54;81;53;1;2;13;0
Letras;2010.2;3;Literatura Portuguesa II;34;241;5;0;0;69;273;0;0;0;2;10;0;16;2;0;0;64;0;0;0;0;13;71,35;0;343;0;136;102;143;98;0;2;5;0
Pedagogia;2013.2;3;História da Educação no Brasil;30;256;9;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;69;0;43;19;33;17;0;0;0;0
Pedagogia;2011.2;3;História da Educação no Brasil;47;113;21;0;4;13;41;0;0;0;4;1;0;17;2;0;1;52;0;0;0;0;5;72,67;1;145;0;105;34;89;22;0;1;7;0
Administracao;2011.2;4;Sistema de Informações e Comunicação no Setor Público;43;829;17;0;3;26;95;0;0;0;1;4;0;12;2;0;8;15;0;0;0;0;4;89,11;8;113;0;85;43;30;38;2;2;5;0
Administracao;2011.1;3;Sociologia Organizacional;37;760;9;0;6;7;50;0;1;0;0;0;0;0;2;0;12,5;25;0;0;0;0;4;92,43;12,5;121;0;73;27;17;72;5;2;5;0
Pedagogia;2010.2;1;Linguagem na Produção do Conhecimento;19;65;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;43,07;0;5;0;3;2;3;0;0;0;1;0
Biologia;2014.1;4;Genética Geral;46;3;4;0;0;0;7;0;0;0;2;0;0;21;3;0;6;7;0;1;0;0;2;81,12;6;58;11;22;20;9;29;0;1;3;0
Pedagogia;2013.2;3;Movimentos Sociais;33;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Administracao;2013.2;8;Gestão Ambiental e Sustentabilidade;35;308;11;0;0;3;49;0;0;0;0;0;0;17;2;0;1;0;0;2;0;1;0;0;1;16;6;14;4;3;9;0;1;0;0
Pedagogia;2014.1;8;Educação e Trabalho;51;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2016.1;4;Pesquisa em Educação;60;1834;23;0;0;10;8;0;0;0;1;0;0;14;2;0;42;19;0;0;0;2;4;65,92;42;114;29;73;61;29;24;0;2;4;0
Biologia;2014.1;4;Filosofia da Educação;45;215;4;0;0;0;8;0;0;3;3;0;0;17;2;0;35;9;0;2;0;0;1;72,58;35;35;8;29;7;22;6;0;1;3;0
Pedagogia;2014.2;5;Gestão de Pessoas (5º);119;895;56;1;2;16;26;0;2;0;4;1;0;0;2;0;19,16;22;0;2;0;2;4,5385;72,77;19,16;118;27;45;29;26;59;4;2;6;0
Pedagogia;2011.2;3;Organização da Educação Nacional;48;85;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;43,44;0;3;0;2;0;0;3;0;0;2;0
Pedagogia;2011.1;2;Filosofia da Educação;33;185;4;0;6;16;45;0;0;4;0;10;0;15;2;0;11;64;0;0;0;0;6;62,52;11;168;0;76;45;46;75;2;2;4;0
Pedagogia;2014.1;4;Planejamento Educacional;48;324;4;0;0;0;5;0;0;0;0;0;0;11;1;0;8;5;0;1;0;1;2;78,55;8;55;6;33;7;26;22;0;1;2;0
Pedagogia;2010.2;1;Fundamentos Sociológicos da Educação;18;63;16;0;1;10;63;0;1;0;0;0;0;18;3;0;26;31;0;0;0;0;5;79,62;26;141;0;57;54;53;34;0;2;5;0
Pedagogia;2011.2;3;Organização da Educação Nacional;48;59;12;0;2;24;47;0;0;0;1;5;0;8;1;2;0;39;0;0;0;0;4;82,84;0;121;0;76;24;30;67;0;0;5;0
Letras;2011.1;4;Didática;49;239;3;0;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;12;2;6;5;0;0;0;0
Letras;2010.1;2;Prática II- Leitura e produção em diferentes gêneros textuais;30;208;21;0;0;2;148;0;0;0;2;0;0;8;1;0;16;10;0;0;0;0;2;124,62;16;69;0;37;31;18;20;0;1;2;0
Letras;2016.1;4;Literatura Brasileira I;49;1533;10;0;0;18;66;0;1;1;2;3;0;21;3;0;27;10;0;0;0;0;2;63,88;27;71;19;48;9;6;38;18;2;5;0
Pedagogia;2013.2;3;Didática ;29;179;25;0;0;1;23;0;0;0;0;0;0;17;2;0;25,5;19;0;2;0;2;2;233,77;25,5;59;15;42;18;29;12;0;2;3;0
Biologia;2016.1;8;Fisiologia Comparada;42;290;9;0;2;2;0;0;0;0;0;0;0;19;3;0;29;13;0;0;0;0;1;85,97;29;43;8;26;14;15;14;0;1;4;0
Pedagogia;2016.1;4;Educação e Multiculturalismo;59;1855;9;0;0;0;1;0;0;2;0;0;0;9;1;0;14;3;0;0;1;1;0;66,85;14;14;6;11;8;2;4;0;2;2;0
Administracao;2010.1;1;Metodologia de Estudo e de Pesquisa em Administração;9;835;11;0;11;71;134;0;0;0;1;4;0;11;1;0;10;18;0;0;0;0;5;7,18;10;131;0;59;57;34;35;5;2;3;0
Biologia;2014.2;1;Informática Aplicada à Biologia(1º);54;1253;8;0;1;4;34;0;0;0;0;0;1;19;3;0;0,19;0;0;1;3;0;0,00009231;41,55;0,19;24;3;8;0;2;20;2;1;1;0
Biologia;2014.2;1;Prática I (1º);58;1389;4;0;1;16;24;0;0;2;0;1;1;17;2;0;2,25;22;0;1;19;0;7,3846;57,19;2,25;192;22;73;65;87;40;0;1;5;0
Pedagogia;2014.2;1;Fundamentos Filosóficos da Educação ;108;1891;70;0;23;70;72;0;1;2;1;6;1;20;3;0;33,09;38;0;1;0;1;6,8462;59,7;33,09;178;41;72;24;49;95;10;2;10;1
Biologia;2014.2;1;Informática Aplicada à Biologia(1º);54;1314;17;0;3;5;18;0;0;0;0;1;0;19;3;0;1,14;20;0;4;22;0;3,1154;59,85;1,14;81;24;42;11;25;39;6;2;3;0
Pedagogia;2014.2;1;Prática Pedagógica I ;111;1809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Biologia;2014.2;1;Elementos de Geologia (1º);51;1377;3;1;1;27;30;0;0;0;4;0;0;20;3;0;12,63;10;0;2;0;0;4,5;59,81;12,63;117;24;42;15;43;57;2;2;4;0
Pedagogia;2011.1;2;Psicologia da Aprendizagem;34;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Administracao;2011.1;3;Economia Brasileira;35;815;20;0;6;6;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;19;4;7;11;0;0;0;0
Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pedagogia;2012.1;4;Currículo e Contemporaneidade;56;178;5;0;0;37;53;0;0;5;1;1;0;10;1;1;23;24;0;0;0;0;3;87,62;23;93;0;60;12;46;33;2;1;5;0
Pedagogia;2011.2;3;Organização da Educação Nacional;48;95;21;0;0;1;22;0;0;1;0;1;0;11;1;2;0;13;0;0;0;0;3;69,61;0;81;0;37;11;34;36;0;0;3;0
Biologia;2014.1;4;Zoologia Geral;48;366;28;0;3;3;11;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;1;72,29;0;42;4;26;6;32;4;0;0;2;0
Pedagogia;2014.2;1;Fundamentos Sociológicos da Educação ;109;1632;39;0;0;2;2;0;0;0;1;1;0;17;2;0;32,14;25;0;2;38;2;4,1923;66,26;32,14;109;26;43;20;62;27;0;2;4;0
Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;857;1;0;0;0;2;0;0;0;0;0;0;17;2;0;26;0;0;0;0;0;0;0;26;2;1;2;0;1;1;0;1;0;0
Pedagogia;2014.2;1;Linguagem na Produção do Conhecimento ;110;1918;5;2;4;9;21;0;0;0;0;2;0;22;3;0;22,57;16;0;3;3;2;6,4615;58,09;22,57;168;25;49;47;48;69;4;2;3;0
Pedagogia;2016.1;4;Planejamento Educacional;61;1709;18;1;0;12;12;0;0;0;0;0;0;13;2;0;24;22;0;0;1;2;5;87,64;24;140;54;68;47;59;31;3;2;4;0
Pedagogia;2014.1;4;Prática Pedagógica IV;49;194;5;0;0;0;9;0;0;1;0;0;0;22;3;0;0;6;0;2;0;1;0;79,43;0;21;5;12;2;4;15;0;1;2;0
Pedagogia;2014.1;4;Currículo e Contemporaneidade;44;403;5;0;0;0;12;0;0;0;0;0;0;15;2;0;2;13;0;1;0;1;1;45,63;2;31;11;25;9;13;9;0;1;2;0
Biologia;2013.2;3;Psicologia da Aprendizagem ;30;286;9;0;2;2;24;0;0;0;3;0;0;12;2;0;2,67;15;0;4;0;2;2;244,48;2,67;71;6;37;19;26;25;1;3;4;0
